,Unnamed: 0,sno,serialno,Computer_FileNO,IncidentDistrict,PermanentDistrict,year_INC_NEP,age_2,Age,Year,Event_Date,Region2,Region1,Mobility,IncidentOutcome,Killed_Type,By_State,By_Maoist,Other_Perpetrators,Gender,MaritalStatus,LanguageGroup,CasteGroup,Partyaffiliation,EconomicStatus,Education,OccupationCategory,Informer,LivelihoodDependence,Compensation,Displacement,DisplacementResettlement,IncidentVictim,lon,lat
90,90,45.0,207.0,5883.0,ARGHAKHANCHI,45.0,2059.0,,63.0,2002.0,2002-09-09,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,8.0,1.0,,1.0,1.0,0.0,0.0,0.0,83.2356141201,27.9597001874
91,91,45.0,208.0,5924.0,ARGHAKHANCHI,45.0,2059.0,,17.0,2002.0,2002-09-09,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,99.0,5.0,6.0,1.0,,1.0,1.0,0.0,0.0,0.0,83.1713603268,27.8621804636
92,92,45.0,210.0,11531.0,ARGHAKHANCHI,18.0,2059.0,0.0,21.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,4.0,99.0,3.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,83.1942903548,27.8638535381
93,93,45.0,211.0,3914.0,ARGHAKHANCHI,62.0,2059.0,,21.0,2002.0,2002-09-09,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.8534504953,27.8283491784
94,94,45.0,212.0,5714.0,ARGHAKHANCHI,37.0,2059.0,,26.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,5.0,5.0,,1.0,1.0,0.0,0.0,0.0,82.8311330166,27.8423591162
95,95,45.0,213.0,7973.0,ARGHAKHANCHI,54.0,2059.0,,18.0,2002.0,2002-08-05,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.9035912417,27.9066280695
96,96,45.0,214.0,4921.0,ARGHAKHANCHI,62.0,2059.0,,23.0,2002.0,2002-09-08,3.0,2.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,9.0,,2.0,0.0,0.0,0.0,-88.0,83.0402519691,28.0287685204
97,97,45.0,215.0,5500.0,ARGHAKHANCHI,37.0,2059.0,,25.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,2.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,83.0229185522,27.9022046896
98,98,45.0,216.0,9811.0,ARGHAKHANCHI,34.0,2062.0,,32.0,2006.0,2006-02-28,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,2.0,5.0,6.0,,1.0,1.0,0.0,0.0,0.0,83.251135267,27.9455102427
99,99,45.0,217.0,6352.0,ARGHAKHANCHI,45.0,2061.0,,10.0,2004.0,2004-12-09,3.0,2.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,2.0,99.0,4.0,6.0,15.0,,1.0,1.0,0.0,0.0,1.0,83.0517793879,27.9264979613
100,100,45.0,218.0,5502.0,ARGHAKHANCHI,37.0,2059.0,,44.0,2002.0,2002-09-07,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,2.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,82.821853759,27.80365266
101,101,45.0,219.0,5457.0,ARGHAKHANCHI,50.0,2059.0,,22.0,2002.0,2002-08-08,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.0213251479,27.8735808618
102,102,45.0,220.0,8225.0,ARGHAKHANCHI,62.0,2059.0,21.0,21.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.2239529835,27.9168897653
103,103,45.0,222.0,7702.0,ARGHAKHANCHI,45.0,2059.0,,63.0,2002.0,2002-09-09,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,83.2083609909,27.8909966177
104,104,45.0,223.0,5196.0,ARGHAKHANCHI,69.0,2062.0,,14.0,2006.0,2006-02-28,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0,4.0,5.0,9.0,,2.0,1.0,0.0,0.0,0.0,83.2403616356,27.9757057639
105,105,45.0,225.0,7503.0,ARGHAKHANCHI,62.0,2058.0,,18.0,2002.0,2002-04-06,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.8661542695,27.8389332098
106,106,45.0,227.0,5114.0,ARGHAKHANCHI,54.0,2061.0,,21.0,2005.0,2005-03-28,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.0696074403,28.0762348124
107,107,45.0,228.0,3265.0,ARGHAKHANCHI,42.0,2059.0,,33.0,2002.0,2002-09-08,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,99.0,3.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,83.1040228536,27.8687629646
108,108,45.0,229.0,2280.0,ARGHAKHANCHI,38.0,2059.0,,15.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,5.0,4.0,7.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.9868175094,28.0684812342
109,109,45.0,230.0,3938.0,ARGHAKHANCHI,59.0,2059.0,,22.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,5.0,5.0,9.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.0276664713,28.0634553698
110,110,45.0,231.0,3267.0,ARGHAKHANCHI,39.0,2059.0,,34.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,3.0,5.0,5.0,,1.0,1.0,0.0,0.0,0.0,83.2596322837,27.9066606661
111,111,45.0,232.0,1287.0,ARGHAKHANCHI,40.0,2059.0,,30.0,2002.0,2002-09-09,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,3.0,6.0,,2.0,1.0,0.0,0.0,0.0,83.221473728,28.0438023869
112,112,45.0,234.0,5354.0,ARGHAKHANCHI,41.0,2059.0,,23.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,99.0,3.0,5.0,5.0,,1.0,1.0,0.0,0.0,0.0,82.9619311479,27.8665395447
113,113,45.0,235.0,10384.0,ARGHAKHANCHI,52.0,2062.0,29.0,29.0,2005.0,2005-07-26,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,5.0,5.0,9.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1722689565,27.9189903805
114,114,45.0,236.0,52.0,ARGHAKHANCHI,60.0,2058.0,,20.0,2001.0,2001-10-29,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,7.0,9.0,,3.0,1.0,0.0,0.0,0.0,83.1579449634,27.8377357733
115,115,45.0,237.0,2211.0,ARGHAKHANCHI,52.0,2059.0,,19.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.2133153931,27.9670661779
116,116,45.0,238.0,6896.0,ARGHAKHANCHI,9.0,2062.0,,15.0,2005.0,2005-07-20,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,4.0,9.0,,1.0,1.0,1.0,0.0,0.0,83.2190592135,27.9294312129
117,117,45.0,239.0,9106.0,ARGHAKHANCHI,26.0,2059.0,,39.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,2.0,3.0,5.0,,3.0,1.0,0.0,0.0,0.0,82.9155006876,27.8740699499
118,118,45.0,240.0,801.0,ARGHAKHANCHI,73.0,2059.0,,18.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1787816621,27.9935499328
119,119,45.0,242.0,2907.0,ARGHAKHANCHI,72.0,2060.0,,19.0,2004.0,2004-03-20,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1142294467,27.9276222499
120,120,45.0,245.0,5267.0,ARGHAKHANCHI,26.0,2059.0,,35.0,2002.0,2002-09-09,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,6.0,6.0,,1.0,1.0,0.0,0.0,0.0,83.2026162887,27.9472394353
121,121,45.0,246.0,8813.0,ARGHAKHANCHI,52.0,2059.0,,21.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,2.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1419400085,28.0364641758
122,122,45.0,247.0,11343.0,ARGHAKHANCHI,17.0,2062.0,,22.0,2005.0,2005-06-25,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,4.0,5.0,,2.0,1.0,0.0,0.0,0.0,83.2916474718,27.8483462787
123,123,45.0,249.0,1558.0,ARGHAKHANCHI,43.0,2058.0,,39.0,2001.0,2001-08-06,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,2.0,6.0,5.0,,2.0,1.0,0.0,0.0,0.0,82.8982710677,27.8779064146
124,124,45.0,250.0,11132.0,ARGHAKHANCHI,32.0,2055.0,,20.0,1999.0,1999-04-07,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,4.0,9.0,,2.0,1.0,0.0,0.0,0.0,83.293162135,27.8654063483
125,125,45.0,251.0,10921.0,ARGHAKHANCHI,61.0,2059.0,,33.0,2002.0,2002-10-28,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,4.0,5.0,,3.0,1.0,0.0,0.0,0.0,83.2601894021,27.9253832856
126,126,45.0,252.0,3542.0,ARGHAKHANCHI,33.0,2061.0,,25.0,2004.0,2004-06-30,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.9743613022,27.80103111
127,127,45.0,255.0,5020.0,ARGHAKHANCHI,15.0,2059.0,,34.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,5.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,83.1121159072,28.0458541955
128,128,45.0,256.0,1350.0,ARGHAKHANCHI,66.0,2059.0,,19.0,2002.0,2002-09-09,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.2157267598,27.9384777298
129,129,45.0,258.0,8918.0,ARGHAKHANCHI,52.0,2062.0,,28.0,2005.0,2005-06-25,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1556119123,27.9374495709
130,130,45.0,262.0,1312.0,ARGHAKHANCHI,44.0,2060.0,,24.0,2003.0,2003-06-25,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,4.0,99.0,3.0,4.0,5.0,,1.0,1.0,0.0,0.0,11.0,83.0311168145,27.8444900784
131,131,45.0,265.0,9173.0,ARGHAKHANCHI,26.0,2059.0,,22.0,2002.0,2002-09-07,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,5.0,9.0,5.0,,1.0,1.0,0.0,0.0,0.0,82.777753194,27.8344757868
132,132,45.0,266.0,2007.0,ARGHAKHANCHI,66.0,2060.0,,21.0,2004.0,2004-03-21,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.925932442,27.8454343603
133,133,45.0,267.0,10249.0,ARGHAKHANCHI,52.0,2059.0,,37.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1398836912,28.0246479919
134,134,45.0,268.0,3082.0,ARGHAKHANCHI,53.0,2059.0,,20.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,3.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.8891570585,27.8613035715
135,135,45.0,269.0,2608.0,ARGHAKHANCHI,34.0,2061.0,,20.0,2004.0,2004-12-15,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,99.0,3.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,83.0315952469,27.92169102
136,136,45.0,270.0,5889.0,ARGHAKHANCHI,45.0,2059.0,,8.0,2002.0,2002-09-09,3.0,2.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,99.0,5.0,6.0,15.0,,3.0,1.0,0.0,0.0,0.0,83.073285637,27.914993843
137,137,45.0,272.0,11643.0,ARGHAKHANCHI,63.0,2059.0,19.0,19.0,2002.0,2002-09-09,3.0,2.0,0.0,3.0,9.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0,3.0,6.0,9.0,,1.0,0.0,0.0,0.0,-88.0,82.8996925949,27.8647900164
138,138,45.0,273.0,2452.0,ARGHAKHANCHI,52.0,2059.0,,19.0,2002.0,2002-09-10,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.0219431487,27.9908663468
139,139,45.0,276.0,446.0,ARGHAKHANCHI,66.0,2062.0,,18.0,2006.0,2006-01-27,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.129841099,27.9958128713
140,140,45.0,277.0,5690.0,ARGHAKHANCHI,37.0,2059.0,,19.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,5.0,5.0,,1.0,1.0,0.0,0.0,0.0,82.9858461662,27.8560367352
141,141,45.0,279.0,6475.0,ARGHAKHANCHI,45.0,2059.0,,54.0,2002.0,2002-09-08,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,99.0,3.0,6.0,3.0,,1.0,1.0,0.0,0.0,0.0,83.0233505789,27.8643684178
142,142,45.0,281.0,1813.0,ARGHAKHANCHI,38.0,2059.0,28.0,28.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,9.0,5.0,,1.0,1.0,0.0,0.0,0.0,83.1742812537,28.0486283721
143,143,45.0,283.0,5713.0,ARGHAKHANCHI,58.0,2059.0,,22.0,2002.0,2002-10-09,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,5.0,9.0,,3.0,1.0,0.0,0.0,0.0,82.7587775845,27.8178192574
144,144,45.0,284.0,9323.0,ARGHAKHANCHI,21.0,2061.0,,23.0,2004.0,2004-12-16,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,4.0,7.0,6.0,,1.0,1.0,0.0,0.0,18.0,83.2417326859,27.958280478
145,145,45.0,285.0,580.0,ARGHAKHANCHI,57.0,2059.0,,19.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,5.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1566939924,27.9166227739
146,146,45.0,287.0,4945.0,ARGHAKHANCHI,31.0,2059.0,,27.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,82.8404623484,27.898501592
147,147,45.0,288.0,5929.0,ARGHAKHANCHI,45.0,2059.0,,14.0,2002.0,2002-09-09,3.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,99.0,4.0,8.0,19.0,,1.0,1.0,0.0,0.0,0.0,83.0376141651,27.906787011
148,148,45.0,289.0,5088.0,ARGHAKHANCHI,61.0,2059.0,,26.0,2002.0,2002-09-08,3.0,2.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,6.0,9.0,,1.0,0.0,0.0,0.0,-88.0,82.9585370578,27.9000392835
149,149,45.0,291.0,7687.0,ARGHAKHANCHI,5.0,2059.0,,21.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,2.0,99.0,5.0,9.0,5.0,,3.0,0.0,0.0,0.0,0.0,82.9639008076,27.8240306407
150,150,45.0,293.0,8412.0,ARGHAKHANCHI,41.0,2061.0,24.0,24.0,2004.0,2004-12-15,3.0,2.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,99.0,5.0,4.0,5.0,,1.0,0.0,1.0,0.0,-88.0,83.2900256704,27.8389162969
151,151,45.0,295.0,3233.0,ARGHAKHANCHI,42.0,2059.0,,20.0,2002.0,2002-09-08,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,83.0547024013,27.8332771943
152,152,45.0,297.0,2630.0,ARGHAKHANCHI,69.0,2062.0,,17.0,2006.0,2006-02-28,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.807999184,27.8800273457
153,153,45.0,298.0,11528.0,ARGHAKHANCHI,18.0,2059.0,0.0,31.0,2002.0,2002-09-14,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,4.0,99.0,3.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,82.9502819669,27.9287984633
154,154,45.0,299.0,6361.0,ARGHAKHANCHI,45.0,2061.0,0.0,9.0,2004.0,2004-06-21,3.0,2.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,2.0,99.0,5.0,8.0,19.0,,1.0,1.0,0.0,0.0,0.0,82.9781192024,27.9072127278
155,155,45.0,300.0,10831.0,ARGHAKHANCHI,61.0,2059.0,,21.0,2002.0,2002-09-21,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,5.0,5.0,9.0,9.0,,3.0,1.0,0.0,0.0,0.0,83.2025131445,27.78776649
156,156,45.0,302.0,6714.0,ARGHAKHANCHI,50.0,2061.0,,21.0,2005.0,2005-04-07,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,5.0,9.0,,1.0,0.0,0.0,0.0,0.0,83.1390912132,28.03366701
157,157,45.0,303.0,345.0,ARGHAKHANCHI,48.0,2059.0,21.0,21.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,4.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1961186307,27.9166267991
158,158,45.0,304.0,10135.0,ARGHAKHANCHI,50.0,2059.0,,22.0,2002.0,2002-06-06,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.2422972832,27.7985033607
159,159,45.0,305.0,490.0,ARGHAKHANCHI,57.0,2059.0,,24.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1777201546,27.8003557142
160,160,45.0,306.0,6511.0,ARGHAKHANCHI,45.0,2062.0,,14.0,2005.0,2005-12-24,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,5.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.2637649406,27.8821471528
161,161,45.0,308.0,1248.0,ARGHAKHANCHI,66.0,2062.0,,34.0,2006.0,2006-02-28,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,7.0,9.0,,1.0,0.0,0.0,0.0,0.0,83.1968693948,28.0534711208
162,162,45.0,309.0,5118.0,ARGHAKHANCHI,15.0,2061.0,,26.0,2004.0,2004-12-23,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,5.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,83.0506152652,27.8536351145
163,163,45.0,310.0,4623.0,ARGHAKHANCHI,51.0,2059.0,,34.0,2002.0,2002-09-08,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,3.0,5.0,,3.0,1.0,0.0,0.0,0.0,82.8971781765,27.8635462838
164,164,45.0,311.0,656.0,ARGHAKHANCHI,36.0,2059.0,,27.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,83.2082117934,28.0326180831
165,165,45.0,312.0,978.0,ARGHAKHANCHI,57.0,2054.0,,28.0,1997.0,1997-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,5.0,6.0,,2.0,1.0,0.0,0.0,0.0,82.9553996525,27.8441714101
166,166,45.0,313.0,6474.0,ARGHAKHANCHI,54.0,2059.0,,21.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,2.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.2087198833,27.900617845
167,167,45.0,314.0,657.0,ARGHAKHANCHI,36.0,2059.0,,20.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,99.0,3.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,83.2941228211,27.8369198123
168,168,45.0,316.0,381.0,ARGHAKHANCHI,55.0,2059.0,,30.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,4.0,6.0,,2.0,1.0,0.0,0.0,0.0,82.987248301,27.9147620928
169,169,45.0,318.0,2475.0,ARGHAKHANCHI,52.0,2062.0,,18.0,2005.0,2005-08-22,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,4.0,9.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.0489274944,28.0350861588
170,170,45.0,319.0,6485.0,ARGHAKHANCHI,45.0,2061.0,,44.0,2004.0,2004-06-30,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,99.0,4.0,8.0,1.0,,1.0,1.0,0.0,0.0,0.0,83.2433616639,27.949228384
171,171,45.0,324.0,8294.0,ARGHAKHANCHI,33.0,2062.0,,22.0,2006.0,2006-02-28,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,99.0,3.0,5.0,5.0,,1.0,1.0,0.0,0.0,0.0,82.9955387642,27.8666890247
172,172,45.0,325.0,5598.0,ARGHAKHANCHI,37.0,2061.0,,21.0,2004.0,2004-12-15,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,2.0,5.0,6.0,,1.0,1.0,0.0,0.0,0.0,83.2580634372,27.9326564975
173,173,45.0,326.0,5220.0,ARGHAKHANCHI,41.0,2061.0,,23.0,2004.0,2004-12-16,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,99.0,3.0,5.0,6.0,,2.0,1.0,0.0,0.0,0.0,82.9863260069,28.0145952558
174,174,45.0,327.0,7593.0,ARGHAKHANCHI,62.0,2060.0,,20.0,2003.0,2003-08-05,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.2375408428,27.8746570444
175,175,45.0,328.0,5933.0,ARGHAKHANCHI,45.0,2059.0,,72.0,2002.0,2002-09-08,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,99.0,5.0,8.0,1.0,,2.0,1.0,0.0,0.0,0.0,83.0481348714,28.0938767903
176,176,45.0,329.0,2993.0,ARGHAKHANCHI,53.0,2059.0,,18.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1920128326,27.9410104185
177,177,45.0,331.0,4787.0,ARGHAKHANCHI,37.0,2059.0,,21.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,83.1124230902,28.0020501304
178,178,45.0,332.0,935.0,ARGHAKHANCHI,36.0,2059.0,,25.0,2002.0,2002-09-08,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,2.0,4.0,5.0,,2.0,1.0,0.0,0.0,0.0,83.1817170768,27.9528416111
